Year,Age,Female_Exp,Male_Exp,q_female,q_male,Female_death,Male_death,L_female_exp,L_male_exp
1960,19,47800.25,49130.57,0.000439,0.000957,20.98430975,47.01795549,10.77478615,10.80223673
1960,20,47433.8,48602.07,0.000358,0.001132,16.9813004,55.01754324,10.76709033,10.7914214
1960,21,47208.32,48249.05,0.000445,0.001078,21.0077024,52.0124759,10.76232543,10.78413142
1960,22,45506.9,46623.57,0.000418,0.001223,19.0218842,57.02062611,10.72561924,10.74986149
1960,23,44371.27,45426.13,0.000586,0.001123,26.00156422,51.01354399,10.70034747,10.72384277
1960,24,43138.88,44396.1,0.000464,0.000788,20.01644032,34.9841268,10.67217996,10.70090691
1960,25,42187.58,43408.23,0.000545,0.000968,22.9922311,42.01916664,10.64988114,10.67840433
1960,26,41995.75,42924.03,0.000714,0.001165,29.9849655,50.00649495,10.6453237,10.66718709
1960,27,43017.15,43739.85,0.000651,0.000892,28.00416465,39.0159462,10.66935415,10.68601487
1960,28,44440.25,44883.6,0.000698,0.001315,31.0192945,59.021934,10.70190087,10.71182775
1960,29,45376.38,45629.22,0.000683,0.001337,30.99206754,61.00626714,10.72274698,10.72830358
1960,30,45627.53,46008.7,0.000833,0.001065,38.00773249,48.9992655,10.72826654,10.73658579
1960,31,46242.43,46755.63,0.000843,0.001305,38.98236849,61.01609715,10.74165305,10.75268996
1960,32,47029.88,47572.65,0.000638,0.001261,30.00506344,59.98911165,10.75853842,10.7700133
1960,33,47561.73,48185.93,0.00103,0.001536,48.9885819,74.01358848,10.76978373,10.78282235
1960,34,49248.78,49963.2,0.00067,0.001561,32.9966826,77.9925552,10.80463988,10.81904201
1960,35,50708.33,51414.77,0.000927,0.001575,47.00662191,80.97826275,10.83384548,10.84768076
1960,36,51816.07,52690.72,0.001274,0.001746,66.01367318,91.99799712,10.85545561,10.87219463
1960,37,52872.47,53814.27,0.001021,0.001765,53.98279187,94.98218655,10.87563807,10.89329395
1960,38,55449.25,56253.78,0.001298,0.001742,71.9731265,97.99408476,10.92322347,10.93762852
1960,39,59394.52,60475.65,0.001364,0.001736,81.01412528,104.9857284,10.99195725,11.00999608
1960,40,55861.78,57145.08,0.00145,0.00252,80.999581,144.0056016,10.9306357,10.95334858
1960,41,50657.93,51679.18,0.001796,0.002109,90.98164228,108.9913906,10.83285106,10.85281027
1960,42,51325.53,52102.95,0.001695,0.00238,86.99677335,124.005021,10.84594357,10.86097685
1960,43,51497.35,52447.65,0.001961,0.002517,100.9863034,132.0107351,10.84928563,10.86757081
1960,44,51305.12,52120.12,0.001949,0.003338,99.99367888,173.9769606,10.84554583,10.86130633
1960,45,52400.48,52924.52,0.002519,0.003231,131.9968091,170.9991241,10.86667103,10.87662203
1960,46,53398.38,54181.67,0.002809,0.003138,149.9960494,170.0220805,10.88553569,10.90009794
1960,47,53665.88,54713.97,0.00313,0.003875,167.9742044,212.0166338,10.8905327,10.90987435
1960,48,53432.98,54506.02,0.003837,0.004477,205.0223443,244.0234515,10.88618344,10.90606643
1960,49,52834.88,53967.17,0.003312,0.005003,174.9891226,269.9977515,10.87492686,10.89613118
1960,50,53417.53,54201.03,0.004006,0.004797,213.9906252,260.0023409,10.88589425,10.90045519
1960,51,53372.82,53570,0.003972,0.005712,211.996841,305.99184,10.88505691,10.88874449
1960,52,52009.1,51776.85,0.005018,0.006605,260.9816638,341.9860943,10.85917398,10.85469842
1960,53,50802.1,50359.13,0.00435,0.006811,220.989135,342.9960344,10.83569297,10.82693521
1960,54,49728.42,48568.88,0.00555,0.007433,275.992731,361.012485,10.81433188,10.79073828
1960,55,48531.98,47019.87,0.00579,0.008358,281.0001642,392.9920735,10.78997824,10.75832556
1960,56,47212.1,45705.62,0.006439,0.010458,303.9987119,477.989374,10.7624055,10.72997655
1960,57,46586.43,44709.32,0.007599,0.010915,354.0102816,488.0022278,10.74906458,10.70793726
1960,58,46056.87,44107.02,0.007056,0.012696,324.9772747,559.9827259,10.73763222,10.69437423
1960,59,45019.43,42699.42,0.008196,0.015035,368.9792483,641.9857797,10.71484945,10.66194062
1960,60,43146.67,40403.62,0.009688,0.015444,418.004939,623.9935073,10.67236052,10.60667466
1960,61,41582.98,38753.47,0.010196,0.017005,423.9800641,659.0027574,10.63544623,10.56497558
1960,62,40594.57,37765.97,0.010962,0.018694,444.9976763,705.9970432,10.61138959,10.53916371
1960,63,39298.28,36370.78,0.012927,0.020703,508.0088656,752.9842583,10.57893603,10.50152098
1960,64,38376.53,35020.42,0.015348,0.022016,589.0029824,771.0095667,10.55520135,10.4636866
1960,65,37009.05,33104.58,0.016131,0.025525,596.9929856,844.9944045,10.51891776,10.40742692
1960,66,35495.45,31415.07,0.017411,0.026134,618.01128,821.0014394,10.4771598,10.35504299
1960,67,33922.08,29846.27,0.020311,0.030389,688.9913669,906.998299,10.43182141,10.30381515
1960,68,32800.1,28411.13,0.022866,0.034705,750.0070866,986.0082667,10.39818684,10.25453625
1960,69,31549.95,26998.57,0.026276,0.037187,829.0064862,1003.995823,10.35932728,10.20353918
1960,70,29643.53,25061.97,0.030664,0.042654,908.9892039,1068.993268,10.29699917,10.12910684
1960,71,28420.6,23979,0.033145,0.045957,942.000787,1102.002903,10.25486951,10.08493373
1960,72,27570.35,23246.75,0.037141,0.049555,1023.990369,1151.992696,10.2244962,10.05392062
1960,73,26033.35,21958.03,0.045711,0.05843,1190.010462,1283.007693,10.16713369,9.996888183
1960,74,24070.72,20332.55,0.050975,0.062068,1227.004952,1262.000713,10.08875144,9.919978329
1960,75,22359.28,18829.63,0.055682,0.067075,1245.009429,1262.997432,10.01499673,9.843186972
1960,76,20371.95,16893.57,0.061555,0.072513,1253.995382,1225.003441,9.921914234,9.734688355
1960,77,18122.03,14892.53,0.071957,0.084673,1304.006913,1260.995193,9.804883604,9.608615024
1960,78,16357.33,13485.92,0.082776,0.095655,1353.994348,1289.995678,9.702431394,9.509401457
1960,79,14811.1,12141.88,0.083248,0.102538,1232.994453,1245.004091,9.603132179,9.404415913
1960,80,13651.67,11111,0.094128,0.109441,1285.004394,1215.998951,9.521617138,9.315690888
1960,81,12080.33,9740.83,0.112994,0.127299,1365.004808,1239.997918,9.399333789,9.184081609
1960,82,10375,8448.83,0.123952,0.140966,1286.002,1190.99777,9.247154345,9.041783249
1960,83,8837.5,7178.33,0.132504,0.155746,1171.0041,1117.996184,9.08675931,8.878822045
1960,84,7361.5,5855.33,0.149834,0.170784,1103.002991,999.9966787,8.904018995,8.675107637
1960,85,6099.67,4782.17,0.163779,0.173561,998.9978529,829.9982074,8.71598995,8.472649697
1960,86,4877,3764.33,0.18618,0.202161,907.99986,761.0007171,8.492285556,8.23332517
1960,87,3824.17,2910.83,0.214164,0.220555,818.9995439,641.9981107,8.249096729,7.976193543
1960,88,3016,2223.67,0.227454,0.254984,686.001264,567.0002713,8.011686729,7.706914263
1960,89,2324.83,1637.67,0.238727,0.282719,554.9996914,463.0004247,7.751402197,7.401029779
1960,90,1722.5,1189.33,0.275181,0.314462,473.9992725,373.9990905,7.451532003,7.081145402
1960,91,1194.67,802.33,0.289621,0.296635,346.0015201,237.9991596,7.085625276,6.687519995
1960,92,857.83,536,0.300758,0.302239,257.9992351,162.000104,6.754405945,6.284134161
1960,93,690.33,408,0.327378,0.401961,225.9988547,164.000088,6.537169744,6.011267174
1960,94,503.33,295.5,0.383444,0.446701,192.9988685,132.0001455,6.221246019,5.688668837
1960,95,326.17,183.17,0.426162,0.529572,139.0012595,97.00170324,5.787418718,5.210414683
1960,96,200.17,114.33,0.424646,0.533528,85.00138982,60.99825624,5.299167006,4.739089004
1960,97,124.83,68.83,0.416555,0.53753,51.99856065,36.9981899,4.826952812,4.231639696
1960,98,77.33,38.83,0.50431,0.515021,38.9982923,19.99826543,4.348081979,3.659193144
1960,99,43,22.33,0.44186,0.895522,18.99998,19.99700626,3.761200116,3.105931066
1960,100,24.17,11.5,0.57931,0.782609,14.0019227,9.0000035,3.185112195,2.442347035
1960,101,12.67,5.5,0.315789,0.363636,4.00104663,1.999998,2.539236994,1.704748092
1960,102,6.67,3.5,0.3,0.571429,2.001,2.0000015,1.89761986,1.252762969
1960,103,3.83,1.33,0.26087,2.25,0.9991321,2.9925,1.342864803,0.285178942
1960,104,1.83,0,1.090909,,1.99636347,,0.604315967,0
1960,105,2,0,0,,0,,0.693147181,0
1960,106,1.17,0,0.857143,,1.00285731,,0.157003749,0
1960,107,0.5,0,0,,0,,-0.693147181,0
1960,108,0,0,,,,,0,0
1960,109,0,0,,,,,0,0
1960,,0,0,,,,,0,0
1961,0,49775.5,52391,0.014003,0.018133,697.0063265,950.006003,10.81527817,10.8664901
1961,1,49636.9,52472.67,0.000866,0.001277,42.9855554,67.00759959,10.81248979,10.86804774
1961,2,50234.9,53481.53,0.000577,0.000935,28.9855373,50.00523055,10.82446528,10.88709164
1961,3,51014.23,53722.87,0.000529,0.000838,26.98652767,45.01976506,10.83985989,10.89159407
1961,4,51450.1,54512.37,0.000739,0.000624,38.0216239,34.01571888,10.84836769,10.90618293
1961,5,51421.67,54766.5,0.000447,0.000639,22.98548649,34.9957935,10.84781496,10.91083397
1961,6,50968.3,53822.1,0.000412,0.000576,20.9989396,31.0015296,10.83895915,10.89343944
1961,7,51457.4,54468.73,0.000253,0.000569,13.0187222,30.99270737,10.84850956,10.90538206
1961,8,52505.27,55620.57,0.000362,0.000414,19.00690774,23.02691598,10.86866882,10.92630838
1961,9,52499.87,55499.53,0.000362,0.000324,19.00495294,17.98184772,10.86856597,10.92412983
1961,10,53632.57,56839.43,0.000317,0.000405,17.00152469,23.01996915,10.88991181,10.94798555
1961,11,56338.87,59488.43,0.000231,0.000286,13.01427897,17.01369098,10.93913998,10.99353712
1961,12,59273.07,61957.57,0.000118,0.000339,6.99422226,21.00361623,10.98991035,11.03420508
1961,13,61097.93,63779.9,0.00036,0.000423,21.9952548,26.9788977,11.02023327,11.06319337
1961,14,62367.97,65357.5,0.000353,0.000428,22.01589341,27.97301,11.04080712,11.08762748
1961,15,63429.5,66715.27,0.000284,0.000615,18.013978,41.02989105,11.05768433,11.10818914
1961,16,63559.57,66929.63,0.000362,0.000792,23.00856434,53.00826696,11.05973286,11.11139705
1961,17,61917.53,64666.07,0.000371,0.000851,22.97140363,55.03082557,11.03355862,11.07699192
1961,18,57786.3,60029.57,0.000346,0.001149,19.9940598,68.97397593,10.964507,11.00259255
1961,19,52072.3,53999.9,0.000384,0.001019,19.9957632,55.0258981,10.86038842,10.89673747
1961,20,48005.47,49526.6,0.000375,0.001191,18.00205125,58.9861806,10.77907024,10.81026518
1961,21,47615.2,48970.93,0.000609,0.001041,28.9976568,50.97873813,10.77090732,10.79898214
1961,22,47378,48586.93,0.000443,0.000988,20.988454,48.00388684,10.76591327,10.79110984
1961,23,45693.63,46949.73,0.000503,0.000937,22.98389589,43.99189701,10.72971418,10.75683273
1961,24,44526.63,45719.23,0.000404,0.000962,17.98875852,43.98189926,10.70384272,10.73027428
1961,25,43304.5,44645.5,0.000439,0.001344,19.0106755,60.003552,10.67601184,10.7065088
1961,26,42343.77,43630.53,0.00052,0.001054,22.0187604,45.98657862,10.65357658,10.68351241
1961,27,42127.43,43111.5,0.000593,0.00109,24.98156599,46.991535,10.64845435,10.67154506
1961,28,43133.33,43909.7,0.000788,0.000865,33.98906404,37.9818905,10.6720513,10.68989053
1961,29,44551.9,45030.3,0.000808,0.001199,35.9979352,53.9913297,10.70441008,10.71509088
1961,30,45466.9,45766.87,0.000616,0.00118,28.0076104,54.0049066,10.72473987,10.73131575
1961,31,45700.07,46130.17,0.000722,0.001257,32.99545054,57.98562369,10.72985511,10.73922246
1961,32,46306.7,46840.2,0.000669,0.001324,30.9791823,62.0164248,10.74304194,10.75449709
1961,33,47071.5,47631,0.000744,0.001575,35.021196,75.018825,10.759423,10.77123909
1961,34,47585.23,48222.1,0.000799,0.001597,38.02059877,77.0106937,10.7702777,10.7835727
1961,35,49278.73,49974.37,0.000751,0.001361,37.00832623,68.01511757,10.80524783,10.81926555
1961,36,50729.23,51410.1,0.000867,0.001576,43.98224241,81.0223176,10.83425755,10.84758993
1961,37,51815.43,52656.4,0.0011,0.001937,56.996973,101.9954468,10.85544326,10.87154307
1961,38,52858.4,53775.8,0.001154,0.00199,60.9985936,107.013842,10.87537192,10.89257883
1961,39,55425.7,56204.6,0.001137,0.00169,63.0190209,94.985774,10.92279866,10.93675388
1961,40,59353.87,60396.97,0.001331,0.001904,79.00000097,114.9958309,10.9912726,11.00869422
1961,41,55817.57,57055.7,0.001111,0.002384,62.01332027,136.0207888,10.92984397,10.95178326
1961,42,50603.23,51591.77,0.001502,0.002132,76.00605146,109.9936536,10.83177069,10.85111744
1961,43,51257.47,52001.63,0.002127,0.002423,109.0246387,125.9999495,10.84461664,10.85903034
1961,44,51423.93,52328.53,0.001847,0.002675,94.97999871,139.9788178,10.84785891,10.86529701
1961,45,51216.8,51976.5,0.002616,0.003059,133.9831488,158.9961135,10.84382288,10.85854697
1961,46,52296.27,52780.97,0.002964,0.003486,155.0061443,183.9944614,10.86468033,10.87390599
1961,47,53268.7,54019.27,0.00276,0.003628,147.021612,195.9819116,10.8831042,10.89709611
1961,48,53521.8,54514.03,0.003008,0.004072,160.9935744,221.9811302,10.88784433,10.90621338
1961,49,53271.57,54275.83,0.003435,0.004422,182.987843,240.0077203,10.88315807,10.90183429
1961,50,52656.37,53718.13,0.003741,0.00525,196.9874802,282.0201825,10.8715425,10.89150584
1961,51,53225.57,53933.23,0.004039,0.006193,214.9780772,334.0084934,10.8822942,10.89550208
1961,52,53164,53245.27,0.004401,0.006386,233.974764,340.0242942,10.88113676,10.88266425
1961,53,51789.7,51447.17,0.004673,0.006745,242.0132681,347.0111617,10.85494657,10.84831074
1961,54,50560.67,50011.97,0.005301,0.007998,268.0221117,399.9957361,10.83092928,10.82001766
1961,55,49465.93,48177.2,0.00558,0.008759,276.0198894,421.9840948,10.80903943,10.78264116
1961,56,48275.47,46595.93,0.005282,0.009872,254.9910325,459.995021,10.78467884,10.74926848
1961,57,46911.33,45227.67,0.0068,0.010679,318.997044,482.9862879,10.7560145,10.71946435
1961,58,46271.9,44215.93,0.007305,0.011331,338.0162295,501.0107028,10.74229014,10.69684041
1961,59,45711.23,43536.23,0.008554,0.013529,391.0138614,589.0016557,10.73009928,10.68134874
1961,60,44645.17,42101.43,0.00831,0.015035,371.0013627,632.9950001,10.70650141,10.64783699
1961,61,42751.53,39778.53,0.010128,0.015813,432.9874958,629.0178949,10.66316026,10.5910826
1961,62,41166.37,38090.3,0.010567,0.01801,435.0050318,686.006303,10.62537694,10.54771494
1961,63,40142.87,37059.17,0.01268,0.020238,509.0115916,750.0034825,10.60020012,10.5202711
1961,64,38773.3,35608.37,0.014082,0.022551,546.0056106,803.0043519,10.56548714,10.480336
1961,65,37811.93,34208.17,0.015127,0.023971,571.9810651,820.0040431,10.54037994,10.44021978
1961,66,36435.53,32273.8,0.01762,0.02736,641.9940386,883.011168,10.50329968,10.38201104
1961,67,34841.37,30579.83,0.019374,0.029333,675.0167024,896.9981534,10.45856075,10.32809592
1961,68,33237.37,28907.67,0.021301,0.033313,707.9892184,963.0012107,10.41143012,10.27186224
1961,69,32040.37,27432.43,0.024812,0.036016,794.9856604,988.0063989,10.37475195,10.21948117
1961,70,30702.1,25976.9,0.030421,0.040344,933.9885841,1048.012054,10.33208634,10.16496296
1961,71,28728.17,24025.77,0.031572,0.043828,907.0057832,1053.001448,10.26563345,10.08688228
1961,72,27479.23,22909.57,0.036355,0.047797,999.0074067,1095.008717,10.22118573,10.03931001
1961,73,26482.27,22057.07,0.042217,0.055356,1118.001993,1220.991167,10.18423073,10.00138846
1961,74,24884.17,20727.67,0.04529,0.05881,1127.004059,1218.994273,10.12198714,9.939224802
1961,75,22895.53,19124.8,0.050665,0.064576,1160.002028,1235.003085,10.03869697,9.858741201
1961,76,21158.57,17589.33,0.058227,0.072601,1232.000055,1277.002947,9.959800303,9.775047747
1961,77,19090.77,15659.3,0.070086,0.078228,1337.995706,1224.99572,9.856960251,9.658820269
1961,78,16827.93,13656.17,0.075173,0.086481,1265.005982,1180.999238,9.730795285,9.521946713
1961,79,15063.43,12262.63,0.088094,0.100386,1326.997802,1230.996375,9.620025231,9.414311705
1961,80,13577.17,10968,0.094276,0.104303,1280.001279,1143.995304,9.516144985,9.302737221
1961,81,12347,9875.17,0.10294,0.125871,1271.00018,1242.997523,9.421168398,9.197778805
1961,82,10764.17,8578.83,0.123372,0.133235,1327.997181,1143.000415,9.283978305,9.05705282
1961,83,9139.33,7321.17,0.132285,0.147517,1208.996269,1079.997035,9.120342358,8.89852543
1961,84,7679.67,6113.67,0.153783,0.165694,1181.002692,1012.998437,8.946331857,8.718282527
1961,85,6314.67,4960.83,0.154561,0.176583,976.0017099,875.9982439,8.750630777,8.509328344
1961,86,5130.33,3980.17,0.187122,0.196474,959.9976103,781.9999206,8.542925264,8.289079811
1961,87,4000.83,3075.17,0.198459,0.204217,794.000721,628.0019919,8.294257119,8.031115463
1961,88,3095.5,2319.33,0.211274,0.23067,653.998667,534.9998511,8.037704723,7.74903363
1961,89,2394,1711.33,0.238931,0.26529,572.000814,453.9987357,7.780720886,7.445026125
1961,90,1817.67,1221.5,0.240968,0.301269,438.0003046,368.0000835,7.50531074,7.107834891
1961,91,1331.83,882.83,0.260543,0.31263,346.9989837,275.9991429,7.194309215,6.783132657
1961,92,909.17,594.17,0.260678,0.313043,237.0006173,186.0007593,6.812532095,6.387165474
1961,93,634.33,373.33,0.320021,0.380357,202.9989209,141.9986788,6.452569324,5.922462747
1961,94,490,276,0.342857,0.373188,167.99993,102.999888,6.194405391,5.620400866
1961,95,349.33,191.33,0.372137,0.423345,129.9986182,80.99859885,5.856017034,5.253999686
1961,96,213.33,111.33,0.435937,0.511976,92.99844021,56.99828808,5.362840263,4.712498764
1961,97,128.5,67.17,0.521401,0.401985,67.0000285,27.00133245,4.855928904,4.207226719
1961,98,80.67,42.83,0.334711,0.466926,27.00113637,19.99844058,4.390366759,3.757238792
1961,99,52.5,20.5,0.209524,0.585366,11.00001,12.000003,3.96081317,3.020424886
1961,100,28.67,12.33,0.732558,0.567568,21.00243786,6.99811344,3.35585128,2.512035317
1961,101,11.5,7,0.782609,0.571429,9.0000035,4.000003,2.442347035,1.945910149
1961,102,7.33,3.33,0.681818,0.3,4.99772594,0.999,1.991975516,1.202972304
1961,103,3.67,1.17,0.818182,2.571429,3.00272794,3.00857193,1.300191662,0.157003749
1961,104,1.5,0,1.333333,,1.9999995,,0.405465108,0
1961,105,0.83,0,1.2,,0.996,,-0.186329578,0
1961,106,0.67,0,1.5,,1.005,,-0.400477567,0
1961,107,0.67,0,1.5,,1.005,,-0.400477567,0
1961,108,0.5,0,0,,0,,-0.693147181,0
1961,109,0,0,,,,,0,0
1961,,0,0,,,,,0,0
1962,0,50976,53795.74,0.013418,0.01805,683.995968,971.013107,10.83911021,10.89294956
1962,1,49744.23,52295.83,0.000945,0.001147,47.00829735,59.98331701,10.81464976,10.86467192
1962,2,49730.53,52557.2,0.000684,0.001066,34.01568252,56.0259752,10.81437431,10.86965738
1962,3,50305.7,53547.77,0.000676,0.000728,34.0066532,38.98277656,10.82587367,10.88832943
1962,4,51068.57,53786.1,0.000372,0.000502,18.99750804,27.0006222,10.84092452,10.89277035
1962,5,51514.2,54572.9,0.000466,0.000641,24.0056172,34.9812289,10.84961278,10.9072927
1962,6,51479.47,54823.77,0.000583,0.000456,30.01253101,24.99963912,10.84893837,10.91187914
1962,7,51026,53869.1,0.000333,0.000613,16.991658,33.0217583,10.84009059,10.89431231
1962,8,51519.23,54516.2,0.000311,0.000385,16.02248053,20.988737,10.84971042,10.90625318
1962,9,52559.9,55671.83,0.000285,0.000341,14.9795715,18.98409403,10.86970875,10.92722955
1962,10,52550.47,55544.83,0.000457,0.000414,24.01556479,22.99555962,10.86952932,10.92494572
1962,11,53689.33,56892.13,0.000261,0.000352,14.01291513,20.02602976,10.89096956,10.9489123
1962,12,56427.8,59552.1,0.000284,0.000285,16.0254952,16.9723485,10.94071722,10.99460684
1962,13,59415.73,62053.2,0.000286,0.000387,16.99289878,24.0145884,10.99231429,11.03574736
1962,14,61317.67,63948.47,0.000212,0.000453,12.99934604,28.96865691,11.02382334,11.06583288
1962,15,62682.43,65619.93,0.000351,0.000716,22.00153293,46.98386988,11.04583646,11.09163474
1962,16,63788.4,67035.5,0.000392,0.000641,25.0050528,42.9697555,11.06332664,11.11297761
1962,17,63914.67,67323.67,0.000266,0.000787,17.00130222,52.98372829,11.06530419,11.11726716
1962,18,62256.03,65182.7,0.000369,0.001013,22.97247507,66.0300751,11.03901068,11.08494938
1962,19,58071.23,60604.7,0.000396,0.001172,22.99620708,71.0287084,10.96942564,11.01212773
1962,20,52340.23,54663.07,0.000401,0.001244,20.98843223,68.00085908,10.86552057,10.90894362
1962,21,48254.13,50219.97,0.00029,0.001016,13.9936977,51.02348952,10.7842367,10.82416804
1962,22,47803.4,49576.8,0.000293,0.001251,14.0063962,62.0205768,10.77485205,10.81127826
1962,23,47543.3,49116.1,0.000442,0.000998,21.0141386,49.0178678,10.76939615,10.80194216
1962,24,45824.23,47402.03,0.000546,0.001055,25.02002958,50.00914165,10.73256827,10.76642033
1962,25,44628.93,46072.63,0.000538,0.001042,24.01036434,48.00768046,10.70613758,10.73797434
1962,26,43397.43,44924.53,0.000484,0.001024,21.00435612,46.00271872,10.6781555,10.71273925
1962,27,42422.97,43859.4,0.000566,0.000935,24.01140102,41.008539,10.65544524,10.68874434
1962,28,42189.87,43289.37,0.00064,0.000993,27.0015168,42.98634441,10.64993542,10.67566239
1962,29,43185.73,44051.37,0.000672,0.001453,29.02081056,64.00664061,10.6732654,10.69311173
1962,30,44592.2,45137.3,0.000673,0.001086,30.0105506,49.0191078,10.70531424,10.71746424
1962,31,45501.2,45857.23,0.000549,0.001178,24.9801588,54.01981694,10.72549398,10.73328815
1962,32,45737.67,46201.03,0.000722,0.000887,33.02259774,40.98031361,10.73067753,10.74075737
1962,33,46336.4,46886.4,0.000755,0.001642,34.983982,76.9874688,10.74368311,10.75548293
1962,34,47087.9,47658.6,0.000786,0.00128,37.0110894,61.003008,10.75977135,10.77181838
1962,35,47595.87,48234.4,0.000945,0.001555,44.97809715,75.004492,10.77050127,10.78382774
1962,36,49296.03,49967.33,0.000953,0.001721,46.97911659,85.99377493,10.80559883,10.81912467
1962,37,50733.57,51379.27,0.001143,0.00144,57.98847051,73.9861488,10.8343431,10.84699006
1962,38,51798.93,52612.27,0.001351,0.001863,69.98035443,98.01665901,10.85512477,10.87070464
1962,39,52843.67,53736.37,0.001192,0.00188,62.98965464,101.0243756,10.87509321,10.89184533
1962,40,55405.93,56136.67,0.001372,0.002013,76.01693596,113.0031167,10.92244191,10.93554453
1962,41,59323.47,60309.97,0.00145,0.002421,86.0190315,146.0104374,10.99076029,11.00725271
1962,42,55775.2,56958.83,0.00208,0.002353,116.012416,134.024127,10.92908461,10.95008401
1962,43,50540.6,51500.83,0.001662,0.002971,83.9984772,153.0089659,10.83053225,10.8493532
1962,44,51192.53,51884.13,0.002364,0.003065,121.0191409,159.0248585,10.8433489,10.85676824
1962,45,51350.67,52199.57,0.001772,0.003295,90.99338724,171.9975832,10.84643326,10.86282954
1962,46,51133.37,51828.8,0.002132,0.003338,109.0163448,173.0045344,10.8421926,10.85570126
1962,47,52186.07,52625.2,0.003008,0.004181,156.9756986,220.0259612,10.86257088,10.87095037
1962,48,53156.7,53828.57,0.002389,0.004124,126.9913563,221.9890227,10.88099943,10.89355965
1962,49,53387.67,54301.73,0.003503,0.004641,187.017008,252.0143289,10.8853351,10.90231137
1962,50,53112.33,54026.8,0.003822,0.005941,202.9953253,320.9732188,10.88016438,10.8972355
1962,51,52478.97,53431.5,0.00362,0.005334,189.9738714,285.003621,10.8681678,10.88615574
1962,52,53027.47,53627.4,0.004526,0.006135,240.0023292,329.004099,10.87856536,10.88981541
1962,53,52937.37,52894.7,0.004439,0.007505,234.9889854,396.9747235,10.8768648,10.87605842
1962,54,51550.9,51094.63,0.004888,0.007887,251.9807992,402.9833468,10.85032495,10.84143468
1962,55,50320.93,49586.47,0.00475,0.009418,239.0244175,467.0053745,10.82617637,10.81147329
1962,56,49219.67,47745.33,0.005953,0.00932,293.0046955,444.9864756,10.80404862,10.77363654
1962,57,48001.1,46127.87,0.006312,0.011165,302.9829432,515.0176686,10.77897921,10.7391726
1962,58,46596.57,44732.27,0.007747,0.011155,360.9836278,498.9884719,10.74928221,10.70845044
1962,59,45921.37,43672.93,0.008297,0.013372,381.0096069,583.99442,10.73468587,10.68448374
1962,60,45347.13,42938.57,0.008666,0.015161,392.9782286,650.9916598,10.72210217,10.66752577
1962,61,44256.03,41473.4,0.008858,0.016396,392.0199137,679.9978664,10.69774691,10.63280754
1962,62,42341.77,39110.03,0.010108,0.01887,427.9906112,738.0062661,10.65352935,10.57413424
1962,63,40724.93,37382.43,0.013112,0.020678,533.9852822,772.9938875,10.61459572,10.52895609
1962,64,39610.87,36299.7,0.014642,0.023747,579.9823585,862.0089759,10.58685886,10.49956476
1962,65,38216.7,34786.9,0.015595,0.024463,595.9894365,850.9919347,10.55102787,10.45699616
1962,66,37231.73,33341.47,0.0177,0.028853,659.001621,962.0014339,10.52491663,10.41455725
1962,67,35780.77,31390.6,0.020402,0.030455,729.9992695,956.000723,10.48516588,10.35426376
1962,68,34136.77,29628.5,0.021414,0.033076,731.0047928,979.992266,10.43813038,10.29649202
1962,69,32488.93,27906.27,0.0233,0.03802,756.992069,1060.996385,10.3886547,10.23660667
1962,70,31215.17,26417.27,0.028223,0.040428,880.9857429,1067.997392,10.34865947,10.18177324
1962,71,29796.7,24897.23,0.032487,0.046833,968.0053929,1166.011973,10.30215293,10.12251183
1962,72,27763.57,22916.1,0.035694,0.050489,990.9928676,1157.010973,10.23148001,10.039595
1962,73,26430.9,21737.7,0.041467,0.055664,1096.01013,1210.007333,10.18228906,9.986803359
1962,74,25330.87,20836.97,0.049228,0.059462,1246.988068,1239.00791,10.13977909,9.944484092
1962,75,23690.03,19469.47,0.053187,0.068826,1260.001626,1340.005742,10.07280956,9.876602877
1962,76,21655.63,17806.93,0.059707,0.076992,1292.9927,1370.991155,9.983020746,9.787342986
1962,77,19881.4,16291.3,0.064885,0.086426,1290.004639,1407.991894,9.8975399,9.698386502
1962,78,17744.47,14338.93,0.079461,0.096869,1409.993331,1388.99781,9.783829197,9.570733495
1962,79,15495.63,12371.13,0.083056,0.103548,1287.005045,1281.005769,9.648313328,9.423120811
1962,80,13780.83,11047.17,0.099631,0.113423,1372.997874,1253.003163,9.531033775,9.309929566
1962,81,12242.33,9765.33,0.110682,0.122167,1355.005569,1193.00107,9.412654897,9.186593637
1962,82,11013.33,8642,0.122215,0.144642,1345.994126,1249.996164,9.306861636,9.064389317
1962,83,9458.67,7422.5,0.132471,0.145099,1252.999474,1076.997328,9.15468706,8.912271207
1962,84,7914.83,6250,0.156415,0.16608,1237.998135,1038,8.976493494,8.740336743
1962,85,6574.17,5138.33,0.161846,0.187804,1064.003118,964.9989273,8.790903613,8.544483403
1962,86,5322.5,4084.33,0.174542,0.21105,928.999795,861.9978465,8.579698397,8.314912979
1962,87,4237.67,3238.5,0.203886,0.228192,864.0015856,738.999792,8.351768869,8.082865539
1962,88,3241.5,2449.33,0.219343,0.250272,711.0003345,612.9987178,8.083791465,7.803569797
1962,89,2447.5,1785.33,0.245965,0.289582,601.9993375,516.9994321,7.802822374,7.487358551
1962,90,1861,1282.67,0.268673,0.298597,500.000453,383.001414,7.528869257,7.156699122
1962,91,1387.67,899.67,0.309152,0.273435,429.0009558,246.0012665,7.235381361,6.802028029
